0.02,0.009,1.596,79.844,0.013,4249.451
0.04,0.055,6.461,243.506,0.079,4241.744
0.06,0.162,12.176,286.188,0.232,4229.892
0.072,0.261,15.704,286.607,0.372,4222.591
0.082,0.354,18.443,286.938,0.506,4216.93
0.09,0.446,20.778,287.221,0.637,4212.11
0.097,0.536,22.852,287.471,0.766,4207.832
0.104,0.626,24.74,287.699,0.894,4203.942
0.11,0.715,26.483,287.646,1.021,4200.398
0.116,0.803,28.108,287.07,1.147,4197.099
0.121,0.892,29.637,286.514,1.274,4193.99
0.129,1.033,31.924,286.017,1.476,4189.328
0.141,1.263,35.344,285.082,1.807,4182.334
0.159,1.651,40.447,283.667,2.369,4171.843
0.186,2.327,48.042,281.574,3.354,4156.273
0.226,3.552,59.339,279.351,5.153,4133.353
0.287,5.858,76.114,276.833,8.562,4099.403
0.378,10.375,101.189,276.249,15.264,4049.048
0.478,16.804,128.814,277.539,24.797,3994.169
0.527,20.524,142.352,276.93,30.303,3967.409
0.57,24.061,154.112,276.573,35.534,3944.308
0.617,28.299,167.104,276.186,41.806,3918.853
0.688,35.28,186.478,274.732,52.173,3881.06
0.738,40.712,200.177,271.9,60.287,3854.378
0.764,43.659,207.199,269.791,64.708,3840.762
0.788,46.379,213.465,268.535,68.802,3828.615
0.812,49.236,219.838,267.292,73.112,3816.207
0.842,53.01,227.946,265.456,78.821,3800.581
0.888,58.915,239.965,262.175,87.776,3777.22
0.925,63.822,249.379,258.227,95.23,3759.088
0.944,66.573,254.449,255.33,99.411,3749.211
0.963,69.174,259.117,253.357,103.365,3740.1
0.983,72.076,264.193,251.385,107.779,3730.327
1.012,76.269,271.293,248.892,114.161,3716.523
1.054,82.756,281.78,245.038,124.055,3696.135
1.074,85.801,286.502,241.533,128.709,3686.917
1.09,88.385,290.422,239.379,132.667,3679.201
1.107,91.087,294.435,237.315,136.809,3671.318
1.128,94.45,299.312,234.973,141.97,3661.817
1.159,99.59,306.531,231.582,149.874,3647.567
1.203,107.017,316.468,226.272,161.308,3627.947
1.219,109.85,320.102,222.492,165.673,3620.686
1.237,112.958,324.01,220.327,170.463,3612.809
1.264,117.687,329.798,217.488,177.759,3601.29
1.303,124.928,338.312,213.194,188.948,3584.142
1.321,128.208,342.031,209.59,194.026,3576.6
1.339,131.549,345.737,206.822,199.204,3569.179
1.365,136.528,351.102,203.152,206.93,3558.253
1.405,144.131,358.844,194.832,218.742,3542.949
1.424,147.886,362.181,174.517,224.583,3536.066
1.445,151.918,365.429,158.372,230.858,3528.741
