0.02,0.013,1.55,77.538,0.009,4249.451
0.04,0.077,6.368,241.197,0.056,4241.744
0.06,0.225,12.038,283.874,0.164,4229.892
0.072,0.365,15.577,284.297,0.265,4222.507
0.082,0.497,18.316,284.629,0.361,4216.8
0.09,0.626,20.648,284.912,0.455,4211.947
0.098,0.753,22.719,285.164,0.547,4207.642
0.104,0.88,24.602,285.391,0.639,4203.729
0.11,1.005,26.341,285.297,0.73,4200.169
0.116,1.13,27.962,284.708,0.821,4196.852
0.121,1.255,29.485,284.148,0.912,4193.727
0.129,1.454,31.766,283.591,1.057,4189.04
0.141,1.78,35.175,282.65,1.295,4182.009
0.16,2.331,40.261,281.225,1.699,4171.463
0.187,3.294,47.83,279.128,2.409,4155.825
0.227,5.043,59.087,276.912,3.706,4132.785
0.289,8.348,75.803,274.414,6.167,4098.668
0.38,14.835,100.793,273.914,11.004,4048.055
0.48,24.024,128.184,275.21,17.83,3993.185
0.559,32.887,149.879,274.821,24.371,3950.037
0.604,38.434,161.942,273.897,28.447,3926.119
0.646,44.124,173.409,272.951,32.619,3903.559
0.709,53.39,190.496,271.181,39.404,3869.993
0.803,68.894,215.779,267.53,50.786,3820.47
0.829,73.458,222.585,263.911,54.147,3807.16
0.855,78.194,229.4,261.818,57.641,3793.883
0.889,84.427,237.994,259.271,62.245,3776.998
0.938,94.197,250.694,255.244,69.472,3752.273
0.969,100.408,258.312,251.092,74.067,3737.308
0.99,104.962,263.702,248.418,77.436,3726.802
1.014,109.957,269.44,246.098,81.132,3715.52
1.049,117.649,277.942,242.977,86.826,3698.84
1.101,129.623,290.435,237.822,95.702,3674.142
1.121,134.387,295.166,233.66,99.238,3664.865
1.145,139.954,300.55,230.974,103.375,3654.203
1.18,148.49,308.502,227.118,109.724,3638.312
1.227,160.522,319.105,221.194,118.68,3617.08
1.251,166.748,324.331,216.705,123.316,3606.482
1.288,176.274,332.045,212.86,130.412,3590.925
1.342,190.969,343.298,206.635,141.375,3568.011
1.4,207.106,354.693,196.872,153.432,3544.883
1.473,228.321,366.147,154.315,169.312,3520.332
1.553,251.995,372.834,82.614,187.072,3503.247
1.635,276.337,373.229,6.757,205.379,3495.736
1.672,287.365,372.106,30.702,213.689,3494.257
1.728,303.822,369.822,41.323,226.109,3493.878
1.742,308.086,369.175,45.13,229.331,3493.78
1.764,314.467,368.189,45.736,234.156,3493.78
1.796,324.004,366.719,45.422,241.373,3493.78
1.845,338.229,364.534,44.948,252.155,3493.78
1.918,359.393,361.3,44.262,268.229,3493.78
2.018,387.96,356.961,43.395,289.993,3493.78
2.118,416.147,352.718,42.645,311.546,3493.78
2.164,428.881,350.813,41.97,321.309,3493.78
2.232,447.839,347.991,41.574,335.873,3493.78
2.332,475.241,343.948,40.137,356.992,3493.78
2.355,481.335,343.054,40.185,361.698,3493.78
2.388,490.442,341.722,40.091,368.739,3493.78
2.419,498.831,340.499,39.895,375.233,3493.78
2.442,504.941,339.61,39.637,379.968,3493.78
2.476,514.07,338.284,39.183,387.053,3493.78
2.527,527.691,336.313,38.749,397.638,3493.78
2.549,533.538,335.469,38.589,402.187,3493.78
2.579,541.269,334.354,38.553,408.207,3493.78
2.623,552.811,332.697,38.266,417.21,3493.78
2.642,558.002,331.954,38.097,421.265,3493.78
2.672,565.764,330.845,37.673,427.334,3493.78
2.717,577.352,329.193,37.238,436.408,3493.78
2.739,583.222,328.359,37.065,441.01,3493.78
2.769,590.758,327.29,36.978,446.922,3493.78
2.813,602.01,325.698,36.854,455.763,3493.78
2.841,609.222,324.681,36.7,461.438,3493.78
2.865,615.439,323.805,36.42,466.337,3493.78
2.902,624.729,322.5,35.975,473.666,3493.78
2.941,634.532,321.126,35.667,481.411,3493.78
2.965,640.698,320.263,35.549,486.287,3493.78
3.002,649.912,318.978,35.488,493.582,3493.78
3.045,660.783,317.466,35.241,502.205,3493.78
3.073,667.554,316.527,34.99,507.584,3493.78
3.114,677.668,315.126,34.564,515.631,3493.78
3.15,686.691,313.879,34.31,522.82,3493.78
3.183,694.669,312.783,34.067,529.185,3493.78
3.232,706.577,311.161,33.664,538.702,3493.78
3.262,713.893,310.173,33.344,544.559,3493.78
3.307,724.816,308.705,32.756,553.32,3493.78
3.354,736.055,307.208,32.314,562.349,3493.78
3.402,747.486,305.696,32.025,571.55,3493.78
3.474,764.511,303.462,31.498,585.289,3493.78
3.531,777.922,301.717,31.005,596.144,3493.78
3.616,797.872,299.144,30.613,612.34,3493.78
3.716,820.945,296.198,29.819,631.146,3493.78
3.816,843.752,293.311,29.407,649.817,3493.78
3.916,866.298,290.483,28.572,668.357,3493.78
4.016,888.586,287.716,28.026,686.769,3493.78
4.116,910.623,285.004,27.738,705.054,3493.78
4.208,930.527,282.58,27.014,721.643,3493.78
4.308,952.095,279.978,26.524,739.699,3493.78
4.408,973.423,277.431,25.941,757.639,3493.78
4.506,994.239,274.961,25.97,775.227,3493.78
4.606,1015.105,272.498,25.122,792.944,3493.78
4.706,1035.742,270.074,25.007,810.551,3493.78
4.806,1056.155,267.693,24.327,828.053,3493.78
4.904,1075.8,265.416,24.167,844.978,3493.78
5.004,1095.779,263.109,23.939,862.274,3493.78
5.104,1115.541,260.844,23.18,879.472,3493.78
5.204,1135.091,258.62,23.067,896.571,3493.78
5.304,1154.433,256.432,22.891,913.573,3493.78
5.38,1169.067,254.785,22.447,926.498,3493.78
