0.02,0.015,1.516,75.882,0.003,4249.451
0.04,0.091,6.302,239.536,0.019,4241.744
0.06,0.27,11.938,282.209,0.057,4229.892
0.073,0.438,15.486,282.634,0.093,4222.445
0.082,0.598,18.225,282.967,0.127,4216.705
0.09,0.754,20.555,283.251,0.16,4211.828
0.098,0.908,22.623,283.503,0.193,4207.503
0.104,1.061,24.504,283.731,0.226,4203.574
0.111,1.213,26.239,283.603,0.258,4200.002
0.116,1.364,27.856,283.007,0.29,4196.672
0.122,1.515,29.376,282.444,0.322,4193.535
0.13,1.756,31.652,281.827,0.373,4188.831
0.142,2.151,35.053,280.88,0.458,4181.773
0.16,2.819,40.126,279.447,0.601,4171.187
0.187,3.989,47.677,277.347,0.853,4155.499
0.228,6.118,58.904,275.135,1.314,4132.371
0.289,10.149,75.576,272.661,2.189,4098.133
0.381,18.064,100.503,272.231,3.898,4047.333
0.481,29.225,127.724,273.556,6.268,3992.469
0.581,43.062,154.928,273.306,9.131,3938.079
0.627,50.242,167.255,271.857,10.589,3913.573
0.671,57.706,179.121,270.426,12.089,3890.004
0.735,69.581,196.394,268.267,14.459,3855.914
0.81,84.738,216.198,264.758,17.476,3816.889
0.843,91.858,224.788,261.353,18.895,3800.046
0.883,100.804,235.034,258.314,20.678,3779.819
0.942,114.965,250.136,253.651,23.494,3750.18
0.972,122.432,257.595,249.032,24.975,3735.448
0.996,128.542,263.481,246.262,26.183,3723.877
1.025,135.94,270.362,243.532,27.643,3710.204
1.067,147.392,280.527,239.56,29.9,3690.178
1.109,159.12,290.361,234.551,32.213,3670.56
1.14,167.982,297.443,230.273,33.962,3656.489
1.172,177.607,304.83,226.349,35.862,3641.574
1.221,192.483,315.644,220.416,38.798,3619.864
1.248,200.79,321.375,215.679,40.435,3608.122
1.271,208.213,326.342,212.531,41.896,3598.081
1.306,219.559,333.669,208.779,44.127,3583.02
1.359,237.042,344.344,202.483,47.568,3561.112
1.389,247.559,350.372,195.972,49.639,3548.528
1.436,263.656,358.422,172.568,52.809,3531.987
1.48,279.492,364.44,134.555,55.928,3518.517
1.547,303.629,369.981,80.637,60.684,3504.02
1.618,329.148,370.858,12.333,65.72,3496.458
1.718,365.36,367.449,33.756,72.885,3493.946
1.742,374.144,366.337,45.489,74.626,3493.78
1.779,387.268,364.63,46.526,77.229,3493.78
1.815,400.228,362.951,46.158,79.804,3493.78
1.844,410.719,361.596,45.825,81.891,3493.78
1.889,426.382,359.579,45.354,85.011,3493.78
1.909,433.536,358.66,45.154,86.438,3493.78
1.933,441.961,357.58,44.941,88.118,3493.78
1.969,454.55,355.972,44.642,90.631,3493.78
1.995,463.572,354.822,44.394,92.435,3493.78
2.031,476.073,353.233,44.011,94.939,3493.78
2.085,494.718,350.872,43.518,98.677,3493.78
2.114,504.552,349.63,43.266,100.651,3493.78
2.157,519.237,347.782,42.94,103.601,3493.78
2.198,533.416,346.004,42.55,106.455,3493.78
2.221,541.25,345.025,42.309,108.034,3493.78
2.256,552.961,343.566,41.928,110.398,3493.78
2.297,566.744,341.855,41.535,113.183,3493.78
2.336,579.8,340.241,41.193,115.823,3493.78
2.395,599.268,337.848,40.659,119.768,3493.78
2.453,618.407,335.509,40.128,123.655,3493.78
2.54,646.865,332.052,39.793,129.447,3493.78
2.562,653.937,331.198,39.295,130.89,3493.78
2.589,662.77,330.134,39.008,132.695,3493.78
2.63,675.966,328.548,38.652,135.394,3493.78
2.652,683.233,327.676,38.475,136.881,3493.78
2.675,690.593,326.795,38.307,138.388,3493.78
2.71,701.595,325.483,38.101,140.643,3493.78
2.752,714.932,323.896,37.807,143.381,3493.78
2.778,723.181,322.918,37.593,145.077,3493.78
2.817,735.508,321.459,37.246,147.616,3493.78
2.859,748.875,319.882,36.934,150.372,3493.78
2.886,757.141,318.909,36.757,152.078,3493.78
2.925,769.492,317.46,36.526,154.63,3493.78
2.976,785.049,315.641,36.18,157.85,3493.78
3.029,801.589,313.714,35.79,161.281,3493.78
3.11,826.207,310.86,35.166,166.4,3493.78
3.21,856.468,307.406,34.081,172.714,3493.78
3.31,886.391,304.045,33.551,178.979,3493.78
3.34,895.283,303.057,33.036,180.846,3493.78
3.382,907.694,301.684,32.631,183.456,3493.78
3.433,922.789,300.023,32.229,186.635,3493.78
3.482,937.085,298.462,31.881,189.651,3493.78
3.555,958.388,296.155,31.316,194.157,3493.78
3.655,987.207,293.065,30.629,200.274,3493.78
3.755,1015.722,290.042,30.054,206.348,3493.78
3.855,1043.939,287.082,29.346,212.384,3493.78
3.955,1071.865,284.181,28.94,218.38,3493.78
4.04,1095.529,281.745,28.291,223.482,3493.78
4.14,1122.929,278.949,27.784,229.411,3493.78
4.24,1150.054,276.206,27.344,235.303,3493.78
4.34,1176.907,273.513,26.769,241.162,3493.78
4.44,1203.496,270.867,26.344,246.986,3493.78
4.502,1219.775,269.254,26.103,250.563,3493.78
4.595,1244.009,266.866,25.657,255.907,3493.78
4.695,1269.94,264.328,25.286,261.649,3493.78
4.795,1295.621,261.831,24.87,267.358,3493.78
4.895,1321.054,259.373,24.548,273.037,3493.78
4.958,1336.935,257.848,24.238,276.597,3493.78
5.052,1360.577,255.584,24.045,281.912,3493.78
5.152,1385.392,253.222,23.538,287.515,3493.78
5.246,1408.574,251.027,23.236,292.774,3493.78
5.346,1432.938,248.73,22.948,298.323,3493.78
5.446,1457.074,246.465,22.71,303.844,3493.78
5.499,1469.617,245.292,22.503,306.724,3493.78
5.564,1485.241,243.835,22.241,310.323,3493.78
5.654,1506.378,241.868,22.019,315.206,3493.78
5.709,1519.329,240.667,21.886,318.206,3493.78
5.791,1538.631,238.881,21.663,322.693,3493.78
5.843,1550.671,237.77,21.497,325.503,3493.78
5.921,1568.624,236.116,21.261,329.704,3493.78
5.985,1583.185,234.778,21.119,333.122,3493.78
6.08,1604.868,232.791,20.861,338.229,3493.78
6.18,1627.42,230.73,20.653,343.567,3493.78
6.28,1649.768,228.694,20.373,348.882,3493.78
6.38,1671.913,226.682,20.125,354.174,3493.78
6.43,1682.95,225.679,20.039,356.82,3493.78
6.505,1699.412,224.188,19.957,360.777,3493.78
6.541,1707.27,223.477,19.869,362.672,3493.78
6.596,1719.008,222.416,19.681,365.511,3493.78
6.677,1736.508,220.836,19.488,369.756,3493.78
6.747,1751.442,219.49,19.356,373.39,3493.78
6.847,1772.671,217.582,19.144,378.579,3493.78
6.947,1793.709,215.695,18.897,383.749,3493.78
7.047,1814.559,213.826,18.761,388.896,3493.78
7.143,1834.563,212.037,18.563,393.857,3493.78
7.243,1855.047,210.208,18.367,398.966,3493.78
7.343,1875.349,208.397,18.171,404.056,3493.78
7.44,1894.838,206.659,18.041,408.965,3493.78
7.54,1914.786,204.882,17.885,414.016,3493.78
