0.02,0.015,1.512,75.682,0.001,4249.451
0.04,0.093,6.294,239.334,0.005,4241.744
0.06,0.275,11.926,282.004,0.014,4229.892
0.073,0.447,15.475,282.427,0.023,4222.438
0.082,0.61,18.214,282.759,0.032,4216.694
0.091,0.769,20.544,283.042,0.04,4211.813
0.098,0.927,22.611,283.293,0.049,4207.486
0.104,1.083,24.491,283.52,0.057,4203.555
0.111,1.238,26.226,283.387,0.065,4199.981
0.116,1.392,27.843,282.79,0.073,4196.65
0.122,1.546,29.363,282.225,0.081,4193.512
0.13,1.792,31.637,281.598,0.094,4188.805
0.142,2.196,35.037,280.649,0.115,4181.744
0.16,2.878,40.109,279.214,0.152,4171.153
0.187,4.073,47.657,277.114,0.216,4155.458
0.228,6.249,58.88,274.9,0.333,4132.32
0.29,10.367,75.545,272.43,0.555,4098.067
0.344,14.879,90.279,271.197,0.792,4067.931
0.401,20.482,105.801,272.147,1.071,4036.429
0.487,30.553,129.147,273.26,1.517,3989.378
0.557,40.279,148.208,272.867,1.873,3951.165
0.582,43.986,154.842,271.954,1.989,3937.905
0.602,47.192,160.356,271.687,2.083,3926.878
0.621,50.259,165.453,271.271,2.166,3916.777
0.641,53.635,170.877,270.632,2.252,3906.009
0.665,57.712,177.19,269.913,2.348,3893.447
0.698,63.72,186.074,268.879,2.48,3875.893
0.747,73.282,199.309,266.963,2.677,3849.693
0.774,78.729,206.414,264.857,2.786,3835.731
0.795,82.997,211.792,263.626,2.872,3825.12
0.814,87.12,216.842,262.597,2.955,3815.118
0.833,91.306,221.83,261.361,3.04,3805.363
0.854,95.958,227.211,259.712,3.135,3794.799
0.88,102.116,234.092,257.718,3.26,3781.185
0.92,111.696,244.294,254.664,3.45,3761.184
0.958,121.082,253.74,250.725,3.628,3742.444
0.975,125.403,257.922,247.907,3.706,3734.255
0.991,129.675,261.967,246.197,3.782,3726.299
1.01,134.504,266.434,244.385,3.864,3717.45
1.034,141.202,272.454,242.072,3.976,3705.476
1.072,151.527,281.357,238.484,4.143,3687.916
1.098,158.891,287.44,234.802,4.262,3675.72
1.115,163.852,291.422,232.276,4.342,3667.828
1.131,168.596,295.151,230.311,4.419,3660.42
1.149,174.003,299.306,228.213,4.506,3652.09
1.176,182.254,305.465,225.263,4.64,3639.657
1.217,194.942,314.506,220.187,4.84,3621.473
1.233,199.767,317.81,216.716,4.913,3614.693
1.247,204.455,320.964,214.792,4.983,3608.234
1.265,209.989,324.613,212.766,5.065,3600.865
1.29,218.407,330.02,210.014,5.186,3589.81
1.329,231.29,337.973,205.738,5.371,3573.445
1.345,236.618,341.138,201.876,5.448,3566.946
1.363,242.879,344.778,199.185,5.538,3559.385
