0.02,0.015,1.517,75.919,0.003,4249.451
0.04,0.091,6.304,239.574,0.021,4241.744
0.06,0.269,11.941,282.246,0.062,4229.892
0.073,0.437,15.489,282.67,0.101,4222.447
0.082,0.596,18.227,283.002,0.138,4216.707
0.09,0.751,20.557,283.285,0.173,4211.83
0.098,0.905,22.625,283.537,0.209,4207.506
0.104,1.057,24.506,283.764,0.244,4203.577
0.111,1.208,26.241,283.636,0.279,4200.006
0.116,1.359,27.858,283.04,0.314,4196.676
0.122,1.509,29.379,282.476,0.348,4193.54
0.13,1.749,31.654,281.862,0.404,4188.835
0.142,2.143,35.055,280.914,0.495,4181.778
0.16,2.808,40.129,279.48,0.65,4171.193
0.187,3.973,47.679,277.379,0.923,4155.506
0.228,6.094,58.907,275.166,1.423,4132.38
0.289,10.108,75.579,272.691,2.37,4098.145
0.344,14.52,90.365,271.445,3.408,4067.932
0.401,19.964,105.837,272.361,4.674,4036.56
0.487,29.756,129.101,273.43,6.893,3989.701
0.537,36.405,142.715,272.863,8.354,3962.372
0.563,40.192,149.902,272.308,9.169,3948.028
0.585,43.476,155.86,272.033,9.866,3936.129
0.605,46.584,161.29,271.802,10.52,3925.289
0.625,49.722,166.583,271.327,11.173,3914.806
0.645,53.112,172.105,270.671,11.873,3903.847
0.668,57.116,178.39,269.954,12.693,3891.344
0.7,62.774,186.881,268.929,13.843,3874.6
0.747,71.755,199.535,267.131,15.659,3849.57
0.774,77.114,206.664,265.117,16.742,3835.576
0.791,80.537,211.074,263.965,17.434,3826.884
0.805,83.533,214.849,263.16,18.041,3819.424
0.819,86.402,218.394,262.42,18.623,3812.428
0.833,89.33,221.941,261.422,19.218,3805.51
0.847,92.498,225.699,260.256,19.863,3798.146
0.864,96.237,230.035,258.944,20.624,3789.609
0.887,101.474,235.936,257.251,21.691,3777.914
0.921,109.578,244.695,254.535,23.339,3760.804
0.946,115.665,250.992,251.502,24.572,3748.347
0.96,119.026,254.374,249.509,25.251,3741.609
0.971,121.944,257.26,248.212,25.839,3735.978
0.982,124.713,259.957,247.062,26.395,3730.691
0.993,127.506,262.636,245.94,26.956,3725.415
1.005,130.49,265.456,244.78,27.553,3719.836
1.018,133.994,268.713,243.481,28.254,3713.359
1.037,139.069,273.33,241.746,29.266,3704.212
1.066,146.842,280.18,239.014,30.816,3690.726
