0.02,0.015,1.516,75.848,0.003,4249.451
0.04,0.092,6.301,239.503,0.018,4241.744
0.06,0.271,11.936,282.174,0.053,4229.892
0.073,0.44,15.485,282.597,0.085,4222.444
0.082,0.6,18.223,282.929,0.117,4216.703
0.09,0.757,20.553,283.211,0.147,4211.825
0.098,0.911,22.621,283.462,0.177,4207.5
0.104,1.065,24.501,283.69,0.207,4203.57
0.111,1.217,26.237,283.561,0.237,4199.998
0.116,1.369,27.854,282.965,0.266,4196.668
0.122,1.52,29.374,282.402,0.295,4193.531
0.13,1.762,31.649,281.785,0.343,4188.826
0.142,2.159,35.05,280.839,0.42,4181.768
0.16,2.829,40.123,279.406,0.552,4171.181
0.187,4.003,47.673,277.306,0.783,4155.491
0.228,6.141,58.899,275.093,1.207,4132.362
0.29,10.185,75.57,272.619,2.01,4098.122
0.354,15.484,92.922,271.571,3.058,4062.685
0.425,22.642,112.241,272.741,4.451,4023.576
0.525,35.009,139.457,273.551,6.777,3968.867
0.556,39.449,147.984,272.397,7.586,3951.822
0.58,42.994,154.449,272.068,8.222,3938.916
0.603,46.564,160.692,271.836,8.855,3926.447
0.627,50.402,167.13,271.331,9.528,3913.702
0.652,54.69,174.021,270.52,10.274,3900.023
0.684,60.21,182.479,269.557,11.224,3883.253
0.73,68.821,194.868,267.891,12.697,3858.794
0.799,82.791,213.257,265.118,15.087,3822.563
0.813,85.766,216.936,262.654,15.598,3815.267
0.827,88.633,220.418,261.802,16.092,3808.46
0.84,91.556,223.897,260.705,16.596,3801.653
0.854,94.715,227.582,259.552,17.142,3794.413
0.871,98.443,231.834,258.253,17.788,3786.017
0.894,103.771,237.743,256.542,18.711,3774.362
0.928,112.014,246.51,253.729,20.136,3757.187
0.948,116.715,251.315,250.972,20.947,3747.659
0.96,119.717,254.317,249.363,21.462,3741.678
0.97,122.414,256.972,248.194,21.925,3736.496
0.981,125.032,259.512,247.126,22.373,3731.517
0.991,127.704,262.068,246.066,22.829,3726.486
1.002,130.585,264.784,244.956,23.32,3721.117
1.015,133.927,267.885,243.712,23.888,3714.957
1.031,138.351,271.912,242.156,24.638,3706.928
1.056,145.11,277.896,239.813,25.784,3695.184
1.089,154.266,285.694,236.419,27.337,3679.666
1.099,157.077,288.019,234.008,27.815,3674.985
1.108,159.621,290.097,232.887,28.248,3670.874
1.117,162.154,292.143,231.846,28.679,3666.834
1.126,164.815,294.268,230.772,29.133,3662.618
1.136,167.794,296.618,229.591,29.641,3657.935
1.149,171.512,299.507,228.164,30.277,3652.14
1.168,177.157,303.805,226.121,31.241,3643.448
1.197,185.774,310.161,222.75,32.713,3630.745
1.21,189.932,313.137,219.85,33.422,3624.733
1.221,193.214,315.447,218.143,33.981,3620.028
1.231,196.304,317.594,216.839,34.506,3615.628
1.241,199.478,319.771,215.559,35.045,3611.141
1.252,203.043,322.184,214.194,35.65,3606.265
1.266,207.639,325.246,212.574,36.429,3600.076
1.288,214.614,329.792,210.281,37.609,3590.792
1.32,225.257,336.502,206.771,39.41,3576.949
1.333,229.421,339.047,203.72,40.116,3571.771
1.344,233.303,341.384,201.838,40.774,3566.978
1.357,237.49,343.863,199.939,41.484,3561.845
1.372,242.799,346.948,197.692,42.385,3555.388
1.396,250.852,351.478,193.2,43.752,3546.258
1.428,262.033,357.048,173.249,45.648,3534.82
1.441,266.591,359.035,155.108,46.42,3530.207
1.454,271.469,361.019,144.276,47.246,3525.297
1.473,278.11,363.444,129.915,48.369,3520.359
1.501,288.148,366.458,107.162,50.067,3513.356
1.521,295.458,368.137,83.739,51.305,3508.289
1.536,300.788,369.107,66.613,52.208,3505.541
1.552,306.814,369.945,50.517,53.23,3503.367
1.577,315.872,370.685,29.099,54.767,3500.106
1.614,329.473,370.673,1.099,57.076,3496.593
1.631,335.58,370.382,17.347,58.113,3495.895
1.649,341.99,369.937,25.34,59.201,3495.162
1.675,351.587,369.004,35.397,60.831,3494.236
1.715,365.931,367.346,41.885,63.272,3493.967
1.733,372.772,366.495,44.99,64.438,3493.838
1.742,375.866,366.098,46.433,64.965,3493.78
1.755,380.502,365.496,46.76,65.756,3493.78
1.774,387.44,364.597,46.547,66.94,3493.78
1.803,397.817,363.255,46.247,68.712,3493.78
1.831,407.709,361.98,45.975,70.402,3493.78
1.872,422.483,360.081,45.599,72.929,3493.78
1.904,433.754,358.638,45.287,74.86,3493.78
1.937,445.364,357.156,44.927,76.852,3493.78
1.986,462.688,354.951,44.445,79.828,3493.78
2.015,472.697,353.682,44.18,81.548,3493.78
2.058,487.642,351.793,43.814,84.121,3493.78
2.085,497.068,350.606,43.558,85.747,3493.78
2.126,511.146,348.837,43.147,88.178,3493.78
2.165,524.466,347.169,42.781,90.481,3493.78
2.199,536.067,345.722,42.474,92.488,3493.78
2.25,553.378,343.572,41.993,95.489,3493.78
2.303,571.14,341.378,41.493,98.575,3493.78
2.382,597.568,338.133,40.803,103.176,3493.78
2.482,630.678,334.103,40.027,108.959,3493.78
2.582,663.392,330.155,39.494,114.691,3493.78
2.597,668.305,329.566,39.094,115.555,3493.78
2.613,673.633,328.927,38.903,116.492,3493.78
2.638,681.606,327.974,38.627,117.896,3493.78
2.675,693.522,326.552,38.326,119.996,3493.78
2.689,698.209,325.994,38.224,120.822,3493.78
2.703,702.621,325.469,38.113,121.6,3493.78
2.719,707.622,324.875,37.989,122.482,3493.78
2.742,715.106,323.987,37.843,123.802,3493.78
2.777,726.294,322.664,37.698,125.777,3493.78
2.792,731.149,322.091,37.634,126.636,3493.78
2.806,735.469,321.582,37.506,127.401,3493.78
2.822,740.39,321.003,37.322,128.273,3493.78
2.845,747.754,320.137,37.076,129.58,3493.78
2.88,758.763,318.845,36.809,131.535,3493.78
2.899,764.721,318.147,36.673,132.593,3493.78
2.919,770.954,317.418,36.531,133.7,3493.78
2.949,780.277,316.33,36.362,135.358,3493.78
2.994,794.202,314.711,36.093,137.837,3493.78
3.015,800.761,313.95,35.938,139.008,3493.78
3.047,810.571,312.815,35.658,140.761,3493.78
3.094,825.219,311.124,35.225,143.381,3493.78
3.117,832.173,310.326,34.998,144.626,3493.78
3.145,840.805,309.34,34.742,146.172,3493.78
3.188,853.702,307.876,34.415,148.485,3493.78
3.21,860.408,307.119,34.241,149.689,3493.78
3.23,866.334,306.452,34.027,150.756,3493.78
3.255,874.054,305.587,33.726,152.146,3493.78
3.294,885.592,304.299,33.354,154.227,3493.78
3.316,892.196,303.565,33.169,155.419,3493.78
3.334,897.768,302.947,33.011,156.425,3493.78
3.357,904.446,302.209,32.836,157.631,3493.78
3.391,914.432,301.11,32.635,159.435,3493.78
3.424,924.409,300.018,32.415,161.241,3493.78
3.447,931.019,299.297,32.223,162.44,3493.78
3.478,940.168,298.302,31.93,164.102,3493.78
3.524,953.834,296.823,31.546,166.588,3493.78
3.563,964.989,295.622,31.266,168.619,3493.78
3.605,977.13,294.321,30.997,170.832,3493.78
3.667,995.241,292.393,30.591,174.14,3493.78
3.725,1011.701,290.653,30.206,177.155,3493.78
3.811,1036.206,288.08,29.69,181.656,3493.78
3.911,1064.392,285.149,29.065,186.851,3493.78
3.971,1081.315,283.402,28.749,189.98,3493.78
4.062,1106.505,280.82,28.264,194.65,3493.78
4.136,1126.743,278.76,27.855,198.416,3493.78
4.236,1154.01,276.007,27.349,203.506,3493.78
4.336,1181.005,273.303,26.94,208.564,3493.78
4.436,1207.733,270.647,26.36,213.595,3493.78
4.536,1234.199,268.037,25.953,218.595,3493.78
4.636,1260.407,265.472,25.541,223.567,3493.78
4.736,1286.36,262.948,25.12,228.511,3493.78
4.836,1312.064,260.465,24.708,233.429,3493.78
4.936,1337.523,258.019,24.412,238.32,3493.78
5.036,1362.739,255.612,23.947,243.187,3493.78
5.136,1387.716,253.24,23.649,248.029,3493.78
5.236,1412.458,250.903,23.29,252.846,3493.78
5.336,1436.969,248.601,22.951,257.64,3493.78
5.436,1461.251,246.329,22.669,262.409,3493.78
5.536,1485.308,244.09,22.341,267.157,3493.78
5.636,1509.142,241.879,22.066,271.883,3493.78
5.736,1532.757,239.697,21.848,276.585,3493.78
5.803,1548.438,238.253,21.612,279.721,3493.78
5.876,1565.439,236.692,21.367,283.134,3493.78
5.956,1583.979,234.993,21.16,286.868,3493.78
6,1594.182,234.06,21.065,288.927,3493.78
6.067,1609.41,232.671,20.964,292.008,3493.78
6.103,1617.552,231.93,20.881,293.662,3493.78
6.145,1627.262,231.047,20.711,295.638,3493.78
6.21,1641.755,229.73,20.501,298.595,3493.78
6.25,1650.736,228.914,20.399,300.431,3493.78
6.287,1659.043,228.161,20.33,302.132,3493.78
6.342,1671.453,227.038,20.268,304.677,3493.78
6.407,1685.692,225.753,20.147,307.608,3493.78
6.445,1694.252,224.981,20.054,309.376,3493.78
6.492,1704.406,224.067,19.859,311.478,3493.78
6.561,1719.558,222.702,19.679,314.623,3493.78
6.589,1725.75,222.144,19.616,315.911,3493.78
6.62,1732.35,221.551,19.572,317.283,3493.78
6.665,1742.215,220.665,19.56,319.339,3493.78
6.722,1754.461,219.567,19.497,321.899,3493.78
6.755,1761.46,218.94,19.423,323.367,3493.78
6.794,1769.769,218.196,19.284,325.114,3493.78
6.852,1782.18,217.086,19.091,327.729,3493.78
6.908,1794.136,216.016,18.963,330.255,3493.78
6.944,1801.648,215.344,18.9,331.845,3493.78
6.991,1811.499,214.464,18.865,333.932,3493.78
7.061,1826.197,213.153,18.784,337.057,3493.78
7.107,1835.87,212.291,18.693,339.121,3493.78
7.17,1848.855,211.135,18.528,341.902,3493.78
7.264,1868.197,209.413,18.307,346.06,3493.78
7.318,1879.27,208.428,18.214,348.448,3493.78
7.4,1895.781,206.962,18.099,352.021,3493.78
7.5,1915.917,205.175,17.927,356.4,3493.78
7.6,1935.874,203.404,17.774,360.764,3493.78
7.7,1955.654,201.65,17.631,365.113,3493.78
7.8,1975.259,199.916,17.398,369.448,3493.78
7.9,1994.689,198.196,17.228,373.77,3493.78
7.944,2003.286,197.434,17.144,375.687,3493.78
7.982,2010.463,196.798,17.115,377.291,3493.78
8.038,2021.185,195.85,17.116,379.692,3493.78
8.107,2034.349,194.686,17.041,382.652,3493.78
8.157,2043.882,193.842,16.929,384.805,3493.78
8.232,2058.102,192.582,16.775,388.027,3493.78
8.332,2076.799,190.925,16.648,392.283,3493.78
8.432,2095.33,189.281,16.575,396.522,3493.78
8.509,2109.458,188.029,16.478,399.773,3493.78
8.563,2119.206,187.165,16.352,402.025,3493.78
8.643,2133.741,185.875,16.177,405.397,3493.78
8.688,2141.859,185.154,16.113,407.286,3493.78
8.736,2150.517,184.385,16.088,409.304,3493.78
8.808,2163.433,183.238,16.061,412.324,3493.78
8.896,2179.111,181.847,15.917,416.011,3493.78
8.996,2196.731,180.28,15.759,420.181,3493.78
9.096,2214.194,178.726,15.618,424.336,3493.78
9.16,2225.266,177.74,15.561,426.981,3493.78
9.256,2241.757,176.27,15.564,430.939,3493.78
9.304,2249.923,175.543,15.519,432.909,3493.78
9.352,2258.202,174.804,15.397,434.913,3493.78
9.425,2270.552,173.701,15.248,437.916,3493.78
9.525,2287.353,172.197,15.129,442.019,3493.78
9.585,2297.368,171.3,15.08,444.475,3493.78
9.675,2312.288,169.962,15.054,448.15,3493.78
9.772,2328.124,168.54,14.965,452.076,3493.78
9.854,2341.603,167.327,14.837,455.439,3493.78
9.954,2357.761,165.87,14.703,459.494,3493.78
10.039,2371.271,164.648,14.626,462.902,3493.78
10.139,2387.161,163.209,14.61,466.931,3493.78
10.235,2402.394,161.826,14.537,470.821,3493.78
10.299,2412.39,160.918,14.468,473.39,3493.78
10.384,2425.485,159.725,14.299,476.773,3493.78
10.484,2440.876,158.319,14.174,480.771,3493.78
10.536,2448.842,157.59,14.129,482.849,3493.78
10.598,2458.352,156.718,14.133,485.337,3493.78
