0.02,0.009,1.601,80.126,0.013,4249.451
0.04,0.053,6.472,243.788,0.081,4241.744
0.06,0.154,12.193,286.469,0.238,4229.892
0.072,0.248,15.72,286.889,0.382,4222.601
0.082,0.337,18.459,287.22,0.518,4216.946
0.09,0.424,20.794,287.502,0.652,4212.13
0.097,0.509,22.868,287.752,0.784,4207.855
0.104,0.594,24.756,287.979,0.915,4203.968
0.11,0.679,26.5,287.931,1.045,4200.426
0.115,0.763,28.126,287.356,1.175,4197.129
0.121,0.847,29.655,286.8,1.304,4194.022
0.129,0.981,31.944,286.306,1.511,4189.362
0.141,1.2,35.365,285.372,1.851,4182.373
0.159,1.568,40.47,283.957,2.425,4171.889
0.186,2.209,48.068,281.859,3.434,4156.328
0.226,3.369,59.368,279.631,5.274,4133.422
0.287,5.554,76.15,277.103,8.762,4099.492
0.378,9.828,101.234,276.556,15.619,4049.168
0.478,15.906,128.894,277.909,25.387,3994.288
0.554,21.458,149.766,277.551,34.316,3953.176
0.619,26.942,167.847,276.822,43.154,3917.778
0.717,36.297,194.748,274.611,58.312,3865.445
0.763,41.125,207.164,270.778,66.189,3841.31
0.797,44.87,216.27,268.655,72.324,3823.661
0.836,49.277,226.472,266.608,79.569,3803.946
0.893,56.247,241.558,262.591,91.067,3774.732
0.935,61.583,252.312,257.757,99.888,3753.977
0.958,64.634,258.187,254.404,104.936,3742.489
0.982,67.889,264.261,251.97,110.327,3730.807
1.018,72.888,273.227,248.831,118.616,3713.372
1.072,80.678,286.409,243.76,131.573,3687.773
1.092,83.564,291.058,239.635,136.386,3678.622
1.11,86.286,295.348,237.347,140.934,3670.22
1.131,89.564,300.388,234.884,146.419,3660.398
1.163,94.579,307.845,231.318,154.823,3645.665
1.2,100.507,316.271,226.371,164.773,3629.059
1.216,103.021,319.715,223.042,168.995,3622.194
1.232,105.639,323.235,221.032,173.393,3615.122
1.253,109.101,327.786,218.675,179.214,3606.016
1.284,114.378,334.512,215.419,188.1,3592.602
1.304,117.808,338.747,212.264,193.884,3584.016
1.318,120.2,341.643,210.119,197.923,3578.124
1.331,122.618,344.521,208.039,202.011,3572.391
1.349,125.641,348.047,205.499,207.125,3565.286
1.374,130.229,353.249,201.915,214.896,3554.628
1.4,134.843,358.242,195.376,222.721,3544.835
1.412,137.158,360.536,181.694,226.647,3540.304
1.425,139.52,362.741,171.32,230.656,3535.706
1.442,142.518,365.333,159.521,235.746,3529.908
1.466,147.049,368.82,142.826,243.447,3522.157
1.488,151.25,371.518,120.94,250.597,3516.533
1.5,153.501,372.748,104.281,254.433,3513.532
1.512,155.748,373.844,92.61,258.264,3510.546
1.527,158.605,375.038,79.328,263.139,3506.757
1.55,162.901,376.405,60.064,270.479,3503.691
1.574,167.553,377.272,35.672,278.434,3500.477
