0.02,0.015,1.513,75.705,0.001,4249.451
0.04,0.093,6.295,239.358,0.008,4241.744
0.06,0.274,11.928,282.029,0.024,4229.892
0.073,0.446,15.477,282.455,0.039,4222.439
0.082,0.609,18.216,282.787,0.053,4216.695
0.091,0.768,20.545,283.07,0.067,4211.815
0.098,0.925,22.613,283.321,0.081,4207.488
0.104,1.08,24.493,283.549,0.095,4203.557
0.111,1.235,26.228,283.418,0.108,4199.984
0.116,1.389,27.845,282.822,0.122,4196.653
0.122,1.542,29.365,282.259,0.135,4193.515
0.13,1.788,31.639,281.634,0.156,4188.808
0.142,2.191,35.039,280.687,0.192,4181.748
0.16,2.871,40.112,279.254,0.252,4171.157
0.187,4.063,47.66,277.154,0.358,4155.463
0.228,6.234,58.884,274.941,0.552,4132.326
0.29,10.341,75.551,272.472,0.919,4098.075
0.382,18.409,100.471,272.058,1.629,4047.255
0.482,29.774,127.675,273.396,2.586,3992.392
0.582,43.856,154.86,273.146,3.69,3938.002
0.621,50.223,165.651,271.715,4.162,3916.521
0.658,56.36,175.396,270.514,4.604,3897.174
0.7,64.043,186.82,269.065,5.145,3874.58
0.764,76.472,203.803,266.601,6.003,3841.043
0.815,87.117,217.146,263.576,6.734,3814.691
0.841,92.956,224.065,261.052,7.136,3801.149
0.868,99.025,230.982,258.811,7.554,3787.518
0.904,107.59,240.31,256.053,8.144,3769.165
0.959,121.066,254.06,251.535,9.066,3741.999
0.988,128.616,261.312,247.183,9.576,3727.784
1.011,134.52,266.79,244.502,9.973,3716.936
1.038,141.761,273.291,241.865,10.455,3704.029
1.078,152.946,282.895,237.962,11.197,3685.048
1.122,165.521,293.102,232.89,12.03,3664.71
1.151,174.291,299.883,228.57,12.611,3651.139
1.196,187.816,309.856,223.563,13.506,3631.105
1.231,198.865,317.561,218.13,14.234,3615.427
1.264,209.556,324.697,213.738,14.935,3600.914
1.314,226.032,335.149,208.345,16.015,3579.403
1.345,236.514,341.447,202.827,16.702,3566.534
1.392,252.597,350.62,196.354,17.755,3547.59
1.462,277.361,361.943,160.626,19.37,3523.207
1.562,313.892,370.221,82.337,21.751,3502.135
1.581,320.952,370.645,22.167,22.211,3499.625
1.609,331.548,370.624,2.136,22.9,3496.798
1.635,341.129,370.17,17.519,23.525,3495.716
1.651,346.821,369.753,27.103,23.897,3495.072
1.669,353.538,369.12,34.829,24.336,3494.311
1.696,363.589,368.005,40.768,24.995,3494.091
1.72,372.128,366.991,43.43,25.554,3493.932
1.736,378.231,366.23,45.517,25.954,3493.819
1.742,380.307,365.964,46.718,26.09,3493.78
1.751,383.417,365.564,46.946,26.294,3493.78
1.763,388.076,364.965,46.814,26.599,3493.78
1.782,395.051,364.069,46.641,27.056,3493.78
1.808,404.452,362.865,46.39,27.673,3493.78
1.827,411.146,362.009,46.181,28.114,3493.78
1.855,421.158,360.732,45.87,28.774,3493.78
1.896,436.11,358.83,45.459,29.761,3493.78
1.916,443.218,357.928,45.262,30.229,3493.78
1.946,453.845,356.584,44.98,30.931,3493.78
1.991,469.712,354.583,44.552,31.98,3493.78
2.025,481.661,353.081,44.226,32.773,3493.78
2.075,499.49,350.848,43.753,33.958,3493.78
2.118,514.375,348.992,43.372,34.948,3493.78
2.182,536.554,346.238,42.754,36.429,3493.78
2.243,557.457,343.66,42.169,37.829,3493.78
2.279,569.963,342.125,41.826,38.667,3493.78
2.328,586.625,340.089,41.391,39.786,3493.78
2.368,600.03,338.458,41.025,40.688,3493.78
2.413,615.15,336.627,40.614,41.71,3493.78
2.463,631.918,334.604,40.179,42.844,3493.78
2.53,654.231,331.928,39.608,44.356,3493.78
2.613,681.704,328.656,38.92,46.227,3493.78
2.713,714.3,324.804,38.138,48.455,3493.78
2.813,746.515,321.03,37.419,50.668,3493.78
2.887,769.907,318.308,36.853,52.283,3493.78
2.972,797.054,315.169,36.303,54.163,3493.78
3.043,819.266,312.616,35.77,55.709,3493.78
3.107,838.892,310.374,35.208,57.078,3493.78
3.201,868.069,307.084,34.295,59.122,3493.78
3.288,894.566,304.14,33.504,60.988,3493.78
3.388,924.739,300.834,32.7,63.12,3493.78
3.488,954.585,297.607,31.919,65.24,3493.78
3.588,984.112,294.455,31.173,67.349,3493.78
3.688,1013.328,291.374,30.498,69.444,3493.78
3.788,1042.239,288.358,29.863,71.53,3493.78
3.831,1054.484,287.09,29.59,72.415,3493.78
3.895,1072.751,285.21,29.211,73.739,3493.78
3.991,1099.927,282.434,28.664,75.719,3493.78
4.084,1125.924,279.8,28.198,77.62,3493.78
4.184,1153.69,277.012,27.646,79.659,3493.78
4.284,1181.179,274.274,27.151,81.689,3493.78
4.384,1208.396,271.584,26.674,83.71,3493.78
4.484,1235.347,268.94,26.256,85.718,3493.78
4.584,1262.036,266.341,25.788,87.718,3493.78
4.684,1288.467,263.784,25.391,89.708,3493.78
4.784,1314.645,261.268,24.979,91.688,3493.78
4.884,1340.573,258.792,24.586,93.66,3493.78
4.984,1366.255,256.353,24.238,95.623,3493.78
5.084,1391.695,253.951,23.865,97.576,3493.78
5.184,1416.896,251.582,23.558,99.52,3493.78
5.284,1441.862,249.248,23.199,101.456,3493.78
5.384,1466.597,246.945,22.9,103.384,3493.78
5.484,1491.102,244.675,22.564,105.306,3493.78
5.584,1515.382,242.434,22.268,107.219,3493.78
5.649,1531.175,240.982,22.08,108.466,3493.78
5.747,1554.685,238.828,21.797,110.332,3493.78
5.847,1578.384,236.664,21.522,112.225,3493.78
5.947,1601.868,234.526,21.278,114.108,3493.78
6.047,1625.14,232.415,21.027,115.983,3493.78
6.097,1636.69,231.37,20.876,116.919,3493.78
6.172,1653.919,229.814,20.683,118.319,3493.78
6.272,1676.722,227.76,20.447,120.179,3493.78
6.372,1699.32,225.728,20.226,122.03,3493.78
6.472,1721.717,223.721,19.988,123.875,3493.78
6.572,1743.913,221.735,19.758,125.716,3493.78
6.672,1765.912,219.772,19.557,127.548,3493.78
6.772,1787.716,217.831,19.33,129.374,3493.78
6.872,1809.326,215.909,19.134,131.193,3493.78
6.972,1830.745,214.008,18.948,133.004,3493.78
7.072,1851.975,212.127,18.734,134.811,3493.78
7.172,1873.018,210.264,18.574,136.61,3493.78
7.272,1893.875,208.421,18.37,138.403,3493.78
7.372,1914.548,206.596,18.182,140.193,3493.78
7.472,1935.04,204.788,18.009,141.976,3493.78
7.551,1950.921,203.388,17.882,143.363,3493.78
7.651,1971.094,201.612,17.721,145.134,3493.78
7.725,1985.964,200.303,17.592,146.449,3493.78
7.825,2005.829,198.555,17.42,148.214,3493.78
7.904,2021.528,197.174,17.295,149.615,3493.78
8.004,2041.081,195.454,17.164,151.366,3493.78
8.104,2060.462,193.751,17.014,153.115,3493.78
8.175,2074.065,192.555,16.897,154.351,3493.78
8.275,2093.157,190.876,16.741,156.094,3493.78
8.333,2104.151,189.908,16.66,157.101,3493.78
8.386,2114.147,189.028,16.594,158.018,3493.78
8.466,2129.053,187.716,16.518,159.391,3493.78
8.519,2139.047,186.836,16.455,160.318,3493.78
8.573,2149.082,185.953,16.364,161.252,3493.78
8.654,2164.045,184.634,16.225,162.653,3493.78
8.718,2175.66,183.61,16.142,163.743,3493.78
8.784,2187.719,182.546,16.06,164.878,3493.78
8.883,2205.677,180.961,15.953,166.577,3493.78
8.97,2221.204,179.59,15.837,168.057,3493.78
9.07,2239.003,178.016,15.707,169.764,3493.78
9.17,2256.644,176.454,15.603,171.464,3493.78
9.27,2274.13,174.904,15.488,173.161,3493.78
9.37,2291.461,173.367,15.362,174.856,3493.78
9.47,2308.638,171.839,15.257,176.546,3493.78
9.57,2325.663,170.323,15.151,178.231,3493.78
9.67,2342.536,168.818,15.036,179.914,3493.78
9.77,2359.259,167.324,14.934,181.593,3493.78
